4.963907730775103389e-01,2.258353945293932156e+03,1.000000000000000000e+00,1.195315951063288793e+02,2.403788566589355469e-01,-1.342437744140625000e+02,1.011527938842773438e+02,-3.724499893188476562e+01,1.248522567749023438e+01,-6.343597888946533203e+00,1.043982601165771484e+01,1.067767047882080078e+01,4.524065494537353516e+00,-6.486721038818359375e+00,-4.105169773101806641e+00,-1.916036844253540039e+00,6.652935743331909180e-01,2.437525033950805664e+00,5.047827243804931641e+00,6.697477340698242188e+00,3.188912391662597656e+00,9.958208799362182617e-01,-6.458711624145507812e-01,-2.183162689208984375e+00,-2.765595912933349609e+00,1.000000000000000000e+00
4.989448207782626876e-01,1.125978676232350608e+03,1.000000000000000000e+00,7.071268807680866075e+01,4.346134662628173828e-01,-2.325588226318359375e+02,1.850590057373046875e+02,-3.110125160217285156e+01,5.506524658203125000e+01,4.630472183227539062e+00,9.541666030883789062e+00,9.464495658874511719e+00,-3.710000991821289062e+00,-6.398912668228149414e-01,-5.275577068328857422e+00,-5.151231288909912109e+00,-3.730796098709106445e+00,1.388510823249816895e+00,-3.229173183441162109e+00,-3.088039398193359375e+00,-1.548975944519042969e+00,-8.278495073318481445e-01,1.069053411483764648e+00,6.013743281364440918e-01,-1.016078352928161621e+00,1.000000000000000000e+00
4.911141211097824755e-01,2.518375665011706587e+03,1.000000000000000000e+00,1.295632998276885814e+02,3.467883765697479248e-01,-8.794434356689453125e+01,9.167543029785156250e+01,-7.491466522216796875e+00,2.518723487854003906e+01,3.054748058319091797e+00,1.573774051666259766e+01,-7.845016002655029297e+00,3.546243429183959961e+00,-2.856147050857543945e+00,1.346513509750366211e+00,-8.226270079612731934e-01,1.262103915214538574e+00,-3.035327672958374023e+00,2.299022823572158813e-01,1.654943108558654785e+00,2.818468809127807617e+00,3.082218647003173828e+00,4.038358688354492188e+00,1.058950185775756836e+00,1.314844250679016113e+00,1.000000000000000000e+00
4.977422490434603719e-01,1.842466569014209426e+03,1.000000000000000000e+00,3.780176044655430445e+01,3.163328766822814941e-01,-2.833298950195312500e+02,1.334829864501953125e+02,-5.742414951324462891e+00,2.815934562683105469e+01,-4.537441730499267578e+00,4.764321327209472656e+00,-7.404622077941894531e+00,2.232550382614135742e+00,-4.805121898651123047e+00,1.344870448112487793e+00,-5.331924438476562500e+00,1.771030426025390625e-01,-4.510015964508056641e+00,-1.173452287912368774e-01,-2.288744211196899414e+00,-6.932833045721054077e-02,-2.260600328445434570e+00,1.682419538497924805e+00,-3.139987945556640625e+00,-2.205429315567016602e+00,1.000000000000000000e+00
4.989841254484133626e-01,1.332183890626433822e+03,1.000000000000000000e+00,3.326870607131561286e+01,2.756930589675903320e-01,-2.938489990234375000e+02,1.467791290283203125e+02,-1.593423938751220703e+01,3.693157958984375000e+01,1.113501429557800293e+00,7.874709367752075195e-01,3.345812797546386719e+00,8.916181564331054688e+00,2.779010057449340820e+00,5.366827011108398438e+00,-5.400600910186767578e+00,-1.134767290204763412e-02,-2.763053417205810547e+00,5.790114402770996094e-01,2.269351482391357422e+00,5.673262119293212891e+00,2.496808767318725586e+00,4.799550056457519531e+00,3.266121625900268555e+00,2.782596111297607422e+00,1.000000000000000000e+00
4.987324243876408159e-01,1.760276161251873418e+03,1.000000000000000000e+00,3.845247638076950381e+01,2.285787016153335571e-01,-2.771884765625000000e+02,1.610982055664062500e+02,-1.011436557769775391e+01,1.768517875671386719e+01,-4.653685092926025391e+00,1.762419581413269043e+00,-4.648224353790283203e+00,2.241678953170776367e+00,-3.616444587707519531e+00,5.154142856597900391e+00,-1.741212964057922363e+00,1.955297708511352539e+00,-3.886805295944213867e+00,1.909806489944458008e+00,1.422224402427673340e+00,3.459723711013793945e+00,3.531025350093841553e-02,2.757208108901977539e+00,-1.119633078575134277e+00,-3.081277310848236084e-01,1.000000000000000000e+00
4.972411144990392939e-01,1.897354911521602844e+03,1.000000000000000000e+00,8.099605272360790309e+01,3.451910614967346191e-01,-1.947138214111328125e+02,1.045488586425781250e+02,-4.060454559326171875e+01,3.673885345458984375e+01,1.700969314575195312e+01,-6.441926479339599609e+00,-2.296698570251464844e+00,8.398393630981445312e+00,1.780264228582382202e-01,1.007261848449707031e+01,6.272505521774291992e-01,1.154610061645507812e+01,6.073620319366455078e+00,1.088314819335937500e+01,1.132722568511962891e+01,1.095756912231445312e+01,8.474385261535644531e+00,1.034367084503173828e+01,6.288541793823242188e+00,3.888825654983520508e+00,1.000000000000000000e+00
4.987747524939569188e-01,1.685925964335860272e+03,1.000000000000000000e+00,4.444077813201241867e+01,2.623295783996582031e-01,-3.017725830078125000e+02,1.588625335693359375e+02,-8.734185218811035156e+00,2.451466751098632812e+01,7.019728660583496094e+00,2.941413521766662598e-01,2.824785470962524414e+00,1.133034586906433105e+00,-2.268777370452880859e+00,-3.625004887580871582e-01,-4.550770759582519531e+00,3.252945661544799805e+00,2.547820091247558594e+00,8.735662698745727539e-01,-1.890642404556274414e+00,5.901609063148498535e-01,-2.189499139785766602e-02,9.301481842994689941e-01,9.592260718345642090e-01,-7.895309329032897949e-01,1.000000000000000000e+00
4.991942542619112189e-01,1.108955117200792756e+03,1.000000000000000000e+00,5.594679855633450671e+01,2.316981405019760132e-01,-3.360561218261718750e+02,1.663056030273437500e+02,3.254645156860351562e+01,2.094838523864746094e+01,-2.643295288085937500e+00,-8.192738533020019531e+00,-7.114840507507324219e+00,6.646946072578430176e-01,-9.917038917541503906e+00,-4.902741909027099609e+00,-9.796435356140136719e+00,-4.218381881713867188e+00,-1.087959384918212891e+01,-5.473010540008544922e+00,-4.313735008239746094e+00,-8.740521430969238281e+00,-5.989287853240966797e+00,-8.355939388275146484e-02,-2.765367746353149414e+00,-2.719131708145141602e+00,1.000000000000000000e+00
4.963537359844837349e-01,1.719645796424812033e+03,1.000000000000000000e+00,1.175001994628534021e+02,2.684639990329742432e-01,-1.403601226806640625e+02,1.204527511596679688e+02,2.926618766784667969e+01,4.558860778808593750e+00,-8.047897338867187500e+00,2.525671005249023438e+00,2.584708452224731445e+00,1.027371406555175781e+01,1.442807078361511230e+00,-6.216232106089591980e-02,4.553683400154113770e-01,8.969159126281738281e+00,5.890832901000976562e+00,2.361252307891845703e+00,-5.496720075607299805e-01,-1.335925221443176270e+00,-2.974083900451660156e+00,5.801759243011474609e+00,3.309480667114257812e+00,6.381254196166992188e-01,1.000000000000000000e+00
4.941723267911213857e-01,2.132570287795261720e+03,1.000000000000000000e+00,4.861332015463743517e+01,3.815500438213348389e-01,-1.809309234619140625e+02,1.033980407714843750e+02,-1.748521614074707031e+01,3.754241561889648438e+01,5.311458110809326172e-01,7.665230274200439453e+00,1.040899658203125000e+01,7.813521862030029297e+00,-5.021660327911376953e+00,6.138601779937744141e+00,5.630996227264404297e+00,2.362251281738281250e+00,7.023534774780273438e-01,2.953962564468383789e+00,5.942007899284362793e-01,-4.437747299671173096e-01,-6.236476421356201172e+00,6.550171375274658203e-01,-3.175924062728881836e+00,-3.101287603378295898e+00,1.000000000000000000e+00
4.985343893188047271e-01,1.762580377063050264e+03,1.000000000000000000e+00,5.752103450348141678e+01,2.658953964710235596e-01,-2.446245574951171875e+02,1.683598632812500000e+02,-2.603864479064941406e+01,1.929845237731933594e+01,-3.103959858417510986e-01,4.173657596111297607e-01,-3.723260641098022461e+00,-2.840809345245361328e+00,-1.149219703674316406e+01,-1.414697170257568359e+00,-3.718450307846069336e+00,4.220900833606719971e-01,7.214006781578063965e-01,-8.109996318817138672e-01,1.234572291374206543e+00,3.243152618408203125e+00,1.126793146133422852e+00,-2.444576174020767212e-01,-1.466942906379699707e+00,-7.172029614448547363e-01,1.000000000000000000e+00
4.942637857351258046e-01,2.143561038548352371e+03,1.000000000000000000e+00,7.764221711550194982e+01,3.614416420459747314e-01,-2.064245300292968750e+02,1.077667770385742188e+02,1.066544914245605469e+01,2.960844993591308594e+01,7.355585098266601562e+00,1.588931274414062500e+01,4.293592929840087891e+00,3.334673643112182617e+00,8.620107650756835938e+00,4.179218769073486328e+00,1.307582139968872070e+00,2.021902799606323242e+00,-3.617305517196655273e+00,7.817798256874084473e-01,-1.979382038116455078e+00,4.200476646423339844e+00,6.469683647155761719e+00,8.422253608703613281e+00,6.793750524520874023e-01,-5.609745979309082031e-01,1.000000000000000000e+00
4.917754977709716813e-01,2.169015962338933150e+03,1.000000000000000000e+00,5.363802628226198976e+01,3.589906990528106689e-01,-2.112098541259765625e+02,9.818647003173828125e+01,1.752276992797851562e+01,2.720469093322753906e+01,6.613947391510009766e+00,1.426578330993652344e+01,2.321972846984863281e+00,1.743342280387878418e+00,1.296416401863098145e+00,4.846489906311035156e+00,7.613702416419982910e-01,3.143969535827636719e+00,-1.768424272537231445e+00,1.431265354156494141e+00,-1.055871009826660156e+00,-1.927962601184844971e-01,-3.234421491622924805e+00,1.858894467353820801e+00,-2.012577533721923828e+00,7.480602264404296875e-01,1.000000000000000000e+00
4.985268307283911016e-01,1.444633042309821803e+03,1.000000000000000000e+00,6.496559975275832244e+01,3.300804793834686279e-01,-2.487497100830078125e+02,1.536445007324218750e+02,-4.445846557617187500e+01,5.821137237548828125e+01,3.233646774291992188e+01,1.113293552398681641e+01,6.888500213623046875e+00,-1.447572040557861328e+01,-1.840281605720520020e+00,-7.163973331451416016e+00,-3.669593095779418945e+00,4.036003589630126953e+00,-2.646373808383941650e-01,1.031946539878845215e+00,-4.244511127471923828e+00,-2.620427370071411133e+00,-1.425877094268798828e+00,-3.945444345474243164e+00,-7.491847872734069824e-01,-2.735794544219970703e+00,1.000000000000000000e+00
4.953612930631792199e-01,1.995356838041444917e+03,1.000000000000000000e+00,6.148342868872528300e+01,3.410057425498962402e-01,-2.007392425537109375e+02,9.602729034423828125e+01,-4.668727493286132812e+01,3.802266311645507812e+01,8.626331329345703125e+00,-2.960047149658203125e+01,-1.194950294494628906e+01,-3.345582187175750732e-01,-2.229516029357910156e+01,4.848349571228027344e+00,-1.990538239479064941e+00,-4.095564782619476318e-01,8.261020660400390625e+00,1.650607109069824219e+01,6.828515052795410156e+00,7.894375324249267578e+00,7.476653099060058594e+00,1.007297897338867188e+01,5.612318515777587891e+00,7.950869560241699219e+00,1.000000000000000000e+00
4.899569009174616907e-01,2.522905006669979684e+03,1.000000000000000000e+00,3.077672985107742676e+01,3.325777053833007812e-01,-1.920195617675781250e+02,8.000370788574218750e+01,-6.004307270050048828e-01,2.480438232421875000e+01,-2.361678123474121094e+00,1.314017868041992188e+01,-1.058974146842956543e+00,5.724938869476318359e+00,-2.404867172241210938e+00,4.535326004028320312e+00,7.369003891944885254e-01,3.792331457138061523e+00,-2.933321297168731689e-01,2.680413246154785156e+00,-2.022497653961181641e+00,3.498055458068847656e+00,1.501729965209960938e+00,9.423356652259826660e-01,1.730172991752624512e+00,4.965530872344970703e+00,1.000000000000000000e+00
4.852766217333661647e-01,2.810011428459299168e+03,1.000000000000000000e+00,4.703842105898041126e+01,4.416732192039489746e-01,-2.072869567871093750e+02,7.242425537109375000e+01,3.959680175781250000e+01,2.600438117980957031e+01,1.335169887542724609e+01,1.434340381622314453e+01,9.358902931213378906e+00,1.324745750427246094e+01,-1.388657927513122559e+00,3.154790401458740234e+00,-6.133892536163330078e-01,3.476917028427124023e+00,-2.134028196334838867e+00,6.621586799621582031e+00,5.432412493973970413e-03,5.269167900085449219e+00,-4.197201132774353027e-01,2.330193758010864258e+00,3.794386684894561768e-01,6.981149315834045410e-01,1.000000000000000000e+00
4.914217557396156066e-01,2.548671411961242939e+03,1.000000000000000000e+00,1.895638580803494477e+01,2.666160762310028076e-01,-3.558144226074218750e+02,5.118981170654296875e+01,2.165072250366210938e+01,2.780639266967773438e+01,3.474892807006835938e+01,6.415234088897705078e+00,-5.844488620758056641e+00,-2.842836081981658936e-01,-1.397879887372255325e-02,4.380804896354675293e-01,-4.844101428985595703e+00,-2.536921501159667969e-01,8.355773925781250000e+00,6.709622383117675781e+00,-1.349077892303466797e+01,-4.398796260356903076e-01,-5.924929618835449219e+00,4.768217504024505615e-01,7.705499172210693359e+00,-9.330933570861816406e+00,1.000000000000000000e+00
4.967928900875133724e-01,1.882432063799783009e+03,1.000000000000000000e+00,7.115661603784312206e+01,2.342648357152938843e-01,-1.875882568359375000e+02,1.027731246948242188e+02,-3.773253631591796875e+01,4.295879745483398438e+01,6.336283683776855469e+00,-2.191480255126953125e+01,-1.283782291412353516e+01,-6.523762702941894531e+00,-1.217052268981933594e+01,4.999605178833007812e+00,-6.008346080780029297e+00,4.157514095306396484e+00,7.936930179595947266e+00,1.245240974426269531e+01,9.127395629882812500e+00,9.840403556823730469e+00,1.214724159240722656e+01,1.301609802246093750e+01,8.755372047424316406e+00,7.077674388885498047e+00,1.000000000000000000e+00
4.969153392522135393e-01,2.446917017669364213e+03,1.000000000000000000e+00,8.659919874749452617e+01,3.494187295436859131e-01,-1.588663635253906250e+02,1.225299224853515625e+02,6.942307949066162109e+00,3.068540191650390625e+01,-1.054345130920410156e+01,1.914966011047363281e+01,-8.628714561462402344e+00,5.121960639953613281e+00,-2.978000164031982422e+00,-7.552765011787414551e-01,-3.356255292892456055e+00,-3.229928016662597656e+00,-4.032289028167724609e+00,-8.199215531349182129e-01,-3.500628471374511719e+00,-3.632126092910766602e+00,-9.038131713867187500e+00,-6.183135509490966797e+00,-7.284478187561035156e+00,-5.322187423706054688e+00,1.000000000000000000e+00
4.859765472056646884e-01,2.422240052941913291e+03,1.000000000000000000e+00,7.967572293348015933e+01,3.486782908439636230e-01,-1.468891754150390625e+02,8.191393280029296875e+01,2.090904474258422852e+00,2.176575279235839844e+01,-2.542815446853637695e+00,1.088945007324218750e+01,-2.571878910064697266e+00,2.415128797292709351e-01,-6.750930309295654297e+00,-1.845034658908843994e-01,-2.520092248916625977e+00,-1.462344527244567871e+00,-1.839201688766479492e+00,-1.465757727622985840e+00,-4.070403099060058594e+00,2.315423727035522461e+00,-5.770250558853149414e-01,-3.364805459976196289e+00,-2.870854616165161133e+00,3.915571212768554688e+00,1.000000000000000000e+00
4.952199474224450726e-01,2.329871038803614738e+03,1.000000000000000000e+00,1.594892720720038994e+02,2.298251986503601074e-01,-9.581250000000000000e+01,7.812080383300781250e+01,1.904843521118164062e+01,3.172218513488769531e+01,5.898358345031738281e+00,1.812402343750000000e+01,-2.886323213577270508e+00,1.763296723365783691e+00,-1.239129662513732910e+00,-3.250218868255615234e+00,-6.817467689514160156e+00,-3.077635467052459717e-01,-1.658632993698120117e+00,-5.718228340148925781e+00,-3.451511144638061523e+00,2.530595779418945312e+00,-1.263751387596130371e+00,-5.196307182312011719e+00,-5.822427272796630859e+00,4.032930850982666016e+00,1.000000000000000000e+00
4.997853360322540017e-01,9.313308958627810625e+02,1.000000000000000000e+00,3.395155375393692054e+01,2.107643634080886841e-01,-3.906602172851562500e+02,1.682922668457031250e+02,2.802965736389160156e+01,2.738359260559082031e+01,1.786924362182617188e+01,6.559198379516601562e+00,3.084540843963623047e+00,4.706761360168457031e+00,-4.640960693359375000e+00,-6.145714521408081055e-01,-9.257628440856933594e+00,-7.964956283569335938e+00,-8.063456535339355469e+00,-2.754807710647583008e+00,-3.581309795379638672e+00,-1.996778607368469238e+00,-1.206553697586059570e+00,4.508575916290283203e+00,8.502057075500488281e+00,8.270031929016113281e+00,1.000000000000000000e+00
4.962002965990878200e-01,1.926135236710380241e+03,1.000000000000000000e+00,7.552635948509282571e+01,4.276763200759887695e-01,-1.440463256835937500e+02,1.295906524658203125e+02,-2.531284141540527344e+01,5.234779357910156250e+01,-1.862120985984802246e+00,1.153171443939208984e+01,-8.992821693420410156e+00,1.432489585876464844e+01,1.806189537048339844e+00,4.540491580963134766e+00,-7.063711643218994141e+00,1.355350255966186523e+00,-8.075156211853027344e-01,-6.704107522964477539e-01,2.420461624860763550e-01,-6.123116493225097656e+00,-4.122681617736816406e+00,-5.972602844238281250e+00,-6.074485778808593750e+00,2.776772022247314453e+00,1.000000000000000000e+00
4.917679391805581113e-01,2.419933826707350818e+03,1.000000000000000000e+00,6.561980610101699085e+01,2.897166609764099121e-01,-1.845859832763671875e+02,9.252679443359375000e+01,-3.099083900451660156e+01,3.205800628662109375e+01,1.203385639190673828e+01,-1.679776763916015625e+01,-1.282355976104736328e+01,-1.079786968231201172e+01,-2.039402389526367188e+01,-5.162190914154052734e+00,-1.336960315704345703e+01,-9.543574452400207520e-01,-6.819098472595214844e+00,4.746784210205078125e+00,1.112174797058105469e+01,4.061224937438964844e+00,1.067052936553955078e+01,8.241122245788574219e+00,5.392244815826416016e+00,7.868111133575439453e+00,1.000000000000000000e+00
4.965207808326240757e-01,1.808293782953142454e+03,1.000000000000000000e+00,4.764838443051253591e+01,3.199206888675689697e-01,-2.080086059570312500e+02,1.129614715576171875e+02,-2.399342918395996094e+01,1.543322372436523438e+01,1.126486873626708984e+01,1.333948707580566406e+01,1.809050321578979492e+00,5.593512058258056641e+00,1.819454550743103027e+00,6.059615135192871094e+00,-9.612065553665161133e-01,3.289597988128662109e+00,-1.768404483795166016e+00,-3.265579223632812500e+00,-5.065210342407226562e+00,2.416500568389892578e+00,2.141637653112411499e-01,4.543209075927734375e+00,6.950180232524871826e-02,1.002025365829467773e+00,1.000000000000000000e+00
4.908677110622994277e-01,2.440146664896468337e+03,1.000000000000000000e+00,3.730590314593321466e+01,3.676454126834869385e-01,-1.935450439453125000e+02,7.765344238281250000e+01,7.864910960197448730e-01,3.608501434326171875e+01,-1.185000061988830566e+00,7.522981166839599609e+00,7.430961132049560547e+00,8.610487937927246094e+00,-4.301218986511230469e+00,1.129541397094726562e+01,5.486349105834960938e+00,1.923548698425292969e+00,9.669149667024612427e-02,2.854438066482543945e+00,-9.582166075706481934e-01,1.363537907600402832e+00,-1.920121192932128906e+00,-5.197162553668022156e-02,-1.517126113176345825e-01,1.029263615608215332e+00,1.000000000000000000e+00
4.958858592378824204e-01,2.638243217995443956e+03,1.000000000000000000e+00,8.817911080346546271e+01,4.352546036243438721e-01,-9.643539428710937500e+01,6.516873931884765625e+01,-8.308812713623046875e+01,3.377959823608398438e+01,9.457622528076171875e+00,-4.031631088256835938e+01,-1.050765609741210938e+01,-1.276385974884033203e+01,-1.352963542938232422e+01,3.648154735565185547e+00,-7.610556602478027344e+00,6.348903179168701172e+00,-3.407110929489135742e+00,2.265830278396606445e+00,9.769327163696289062e+00,7.363644123077392578e+00,1.042484092712402344e+01,4.531865119934082031e+00,1.797737884521484375e+01,-6.509876728057861328e+00,1.000000000000000000e+00
4.970642434833612566e-01,1.738015290820655082e+03,1.000000000000000000e+00,6.514386595639221866e+01,2.920572459697723389e-01,-1.720605468750000000e+02,1.162273864746093750e+02,-4.515992355346679688e+01,2.763559913635253906e+01,-5.662102699279785156e-01,-2.000006866455078125e+01,-7.309388160705566406e+00,-7.644071578979492188e+00,-1.480845165252685547e+01,4.911920070648193359e+00,-1.137212085723876953e+01,3.844700455665588379e-01,5.687544822692871094e+00,6.930181980133056641e+00,1.124865341186523438e+01,1.312481117248535156e+01,7.913915634155273438e+00,1.085153961181640625e+01,1.084043598175048828e+01,8.634786605834960938e+00,1.000000000000000000e+00
4.978745243756982353e-01,1.782790102678460244e+03,1.000000000000000000e+00,7.930491746579517098e+01,2.650268971920013428e-01,-1.620342407226562500e+02,1.232159957885742188e+02,-4.834220886230468750e+01,2.700197792053222656e+01,1.148772621154785156e+01,-2.297861289978027344e+01,-2.230348968505859375e+01,-9.821312904357910156e+00,-1.819694900512695312e+01,-5.877622604370117188e+00,-1.224824237823486328e+01,6.587043285369873047e+00,-4.717255115509033203e+00,1.238301992416381836e+00,9.701052665710449219e+00,7.388090610504150391e+00,7.210995674133300781e+00,1.006523036956787109e+01,5.534661769866943359e+00,4.893985748291015625e+00,1.000000000000000000e+00
4.969697611031914097e-01,2.116428893214354048e+03,1.000000000000000000e+00,1.160592900993931238e+02,2.810587882995605469e-01,-1.453537597656250000e+02,9.476097869873046875e+01,-7.332344055175781250e+01,1.986207771301269531e+01,7.264192104339599609e+00,-2.462303161621093750e+01,-1.362687492370605469e+01,-7.523826122283935547e+00,-8.545838356018066406e+00,1.104788589477539062e+01,-1.586874246597290039e+00,-2.601296305656433105e-01,-8.352617263793945312e+00,3.356312274932861328e+00,9.176522254943847656e+00,7.471046924591064453e+00,6.414522171020507812e+00,6.337911605834960938e+00,8.773612976074218750e+00,9.219172477722167969e+00,1.000000000000000000e+00
4.963817027690139994e-01,1.956435216821177164e+03,1.000000000000000000e+00,1.856732175564991749e+01,3.911956548690795898e-01,-2.740434265136718750e+02,1.272576904296875000e+02,-1.385748195648193359e+01,2.836467742919921875e+01,-5.016207695007324219e+00,1.039028644561767578e+01,-1.872500538825988770e+00,2.237848997116088867e+00,-4.645561218261718750e+00,1.245747327804565430e+00,-1.337663382291793823e-01,3.517910003662109375e+00,-2.513448238372802734e+00,1.390487432479858398e+00,-2.321751832962036133e+00,1.264491438865661621e+00,-8.149943947792053223e-01,5.149273276329040527e-01,-2.349630594253540039e-01,2.853542566299438477e+00,1.000000000000000000e+00
